,condition,well_id,day_0,well_label,image_name_0,has_cell_0,hyst2_area_0,day_1,image_name_1,has_cell_1,hyst2_area_1,day_2,image_name_2,has_cell_2,hyst2_area_2,day_3,image_name_3,has_cell_3,hyst2_area_3,day_4,image_name_4,has_cell_4,hyst2_area_4,day_5,image_name_5,has_cell_5,hyst2_area_5,day_6,image_name_6,has_cell_6,hyst2_area_6,day_7,image_name_7,has_cell_7,hyst2_area_7,day_8,image_name_8,has_cell_8,hyst2_area_8,day_9,image_name_9,has_cell_9,hyst2_area_9,day_10,image_name_10,has_cell_10,hyst2_area_10,day_11,image_name_11,has_cell_11,hyst2_area_11,day_12,image_name_12,has_cell_12,hyst2_area_12,day_13,image_name_13,has_cell_13,hyst2_area_13
3183,C1,735,0,0735,well_C1/well0735_day00_well.png,0,0,1,well_C1/well0735_day01_well.png,0,0,2,well_C1/well0735_day02_well.png,0,0,3,well_C1/well0735_day03_well.png,0,0,4,well_C1/well0735_day04_well.png,0,0,5,well_C1/well0735_day05_well.png,0,0,6,well_C1/well0735_day06_well.png,0,0,7,well_C1/well0735_day07_well.png,0,0,8,well_C1/well0735_day08_well.png,0,0,9,well_C1/well0735_day09_well.png,0,0,10,well_C1/well0735_day10_well.png,0,0,11,well_C1/well0735_day11_well.png,0,0,12,well_C1/well0735_day12_well.png,0,0,13,well_C1/well0735_day13_well.png,1,25
3184,C1,2187,0,2187,well_C1/well2187_day00_well.png,0,0,1,well_C1/well2187_day01_well.png,0,0,2,well_C1/well2187_day02_well.png,0,0,3,well_C1/well2187_day03_well.png,0,0,4,well_C1/well2187_day04_well.png,0,0,5,well_C1/well2187_day05_well.png,0,0,6,well_C1/well2187_day06_well.png,1,1123,7,well_C1/well2187_day07_well.png,1,957,8,well_C1/well2187_day08_well.png,1,1377,9,well_C1/well2187_day09_well.png,1,1975,10,well_C1/well2187_day10_well.png,1,497,11,well_C1/well2187_day11_well.png,1,1052,12,well_C1/well2187_day12_well.png,1,1541,13,well_C1/well2187_day13_well.png,1,2227
3185,C1,66,0,0066,well_C1/well0066_day00_well.png,1,1500,1,well_C1/well0066_day01_well.png,1,1284,2,well_C1/well0066_day02_well.png,1,1199,3,well_C1/well0066_day03_well.png,1,1385,4,well_C1/well0066_day04_well.png,1,1151,5,well_C1/well0066_day05_well.png,1,1088,6,well_C1/well0066_day06_well.png,1,1408,7,well_C1/well0066_day07_well.png,1,1597,8,well_C1/well0066_day08_well.png,1,1169,9,well_C1/well0066_day09_well.png,1,1621,10,well_C1/well0066_day10_well.png,1,1493,11,well_C1/well0066_day11_well.png,1,1046,12,well_C1/well0066_day12_well.png,1,1543,13,well_C1/well0066_day13_well.png,1,1184
3186,A1,2475,0,2475,well_A1/well2475_day00_well.png,0,0,1,well_A1/well2475_day01_well.png,0,0,2,well_A1/well2475_day02_well.png,0,0,3,well_A1/well2475_day03_well.png,0,0,4,well_A1/well2475_day04_well.png,0,0,5,well_A1/well2475_day05_well.png,0,0,6,well_A1/well2475_day06_well.png,0,0,7,well_A1/well2475_day07_well.png,0,0,8,well_A1/well2475_day08_well.png,0,0,9,well_A1/well2475_day09_well.png,0,0,10,well_A1/well2475_day10_well.png,0,0,11,well_A1/well2475_day11_well.png,0,0,12,well_A1/well2475_day12_well.png,1,44,13,well_A1/well2475_day13_well.png,1,788
3187,A1,1185,0,1185,well_A1/well1185_day00_well.png,1,2928,1,well_A1/well1185_day01_well.png,1,310,2,well_A1/well1185_day02_well.png,0,0,3,well_A1/well1185_day03_well.png,0,0,4,well_A1/well1185_day04_well.png,0,0,5,well_A1/well1185_day05_well.png,0,0,6,well_A1/well1185_day06_well.png,0,0,7,well_A1/well1185_day07_well.png,0,0,8,well_A1/well1185_day08_well.png,0,0,9,well_A1/well1185_day09_well.png,0,0,10,well_A1/well1185_day10_well.png,0,0,11,well_A1/well1185_day11_well.png,0,0,12,well_A1/well1185_day12_well.png,0,0,13,well_A1/well1185_day13_well.png,0,0
3188,C1,60,0,0060,well_C1/well0060_day00_well.png,0,0,1,well_C1/well0060_day01_well.png,0,0,2,well_C1/well0060_day02_well.png,0,0,3,well_C1/well0060_day03_well.png,0,0,4,well_C1/well0060_day04_well.png,0,0,5,well_C1/well0060_day05_well.png,0,0,6,well_C1/well0060_day06_well.png,0,0,7,well_C1/well0060_day07_well.png,0,0,8,well_C1/well0060_day08_well.png,0,0,9,well_C1/well0060_day09_well.png,0,0,10,well_C1/well0060_day10_well.png,1,93,11,well_C1/well0060_day11_well.png,1,341,12,well_C1/well0060_day12_well.png,1,286,13,well_C1/well0060_day13_well.png,1,284
3189,A1,2615,0,2615,well_A1/well2615_day00_well.png,1,239,1,well_A1/well2615_day01_well.png,0,0,2,well_A1/well2615_day02_well.png,0,0,3,well_A1/well2615_day03_well.png,0,0,4,well_A1/well2615_day04_well.png,0,0,5,well_A1/well2615_day05_well.png,0,0,6,well_A1/well2615_day06_well.png,0,0,7,well_A1/well2615_day07_well.png,0,0,8,well_A1/well2615_day08_well.png,0,0,9,well_A1/well2615_day09_well.png,0,0,10,well_A1/well2615_day10_well.png,0,0,11,well_A1/well2615_day11_well.png,0,0,12,well_A1/well2615_day12_well.png,0,0,13,well_A1/well2615_day13_well.png,0,0
3190,A1,3018,0,3018,well_A1/well3018_day00_well.png,0,0,1,well_A1/well3018_day01_well.png,0,0,2,well_A1/well3018_day02_well.png,0,0,3,well_A1/well3018_day03_well.png,1,537,4,well_A1/well3018_day04_well.png,0,0,5,well_A1/well3018_day05_well.png,0,0,6,well_A1/well3018_day06_well.png,0,0,7,well_A1/well3018_day07_well.png,1,1021,8,well_A1/well3018_day08_well.png,0,0,9,well_A1/well3018_day09_well.png,0,0,10,well_A1/well3018_day10_well.png,1,25,11,well_A1/well3018_day11_well.png,1,745,12,well_A1/well3018_day12_well.png,1,1069,13,well_A1/well3018_day13_well.png,1,44
3191,C1,885,0,0885,well_C1/well0885_day00_well.png,1,413,1,well_C1/well0885_day01_well.png,1,186,2,well_C1/well0885_day02_well.png,0,0,3,well_C1/well0885_day03_well.png,1,197,4,well_C1/well0885_day04_well.png,1,93,5,well_C1/well0885_day05_well.png,1,759,6,well_C1/well0885_day06_well.png,1,176,7,well_C1/well0885_day07_well.png,1,162,8,well_C1/well0885_day08_well.png,1,163,9,well_C1/well0885_day09_well.png,0,0,10,well_C1/well0885_day10_well.png,1,192,11,well_C1/well0885_day11_well.png,1,143,12,well_C1/well0885_day12_well.png,1,166,13,well_C1/well0885_day13_well.png,1,226
3192,A1,2166,0,2166,well_A1/well2166_day00_well.png,1,298,1,well_A1/well2166_day01_well.png,0,0,2,well_A1/well2166_day02_well.png,0,0,3,well_A1/well2166_day03_well.png,0,0,4,well_A1/well2166_day04_well.png,0,0,5,well_A1/well2166_day05_well.png,1,72,6,well_A1/well2166_day06_well.png,0,0,7,well_A1/well2166_day07_well.png,0,0,8,well_A1/well2166_day08_well.png,0,0,9,well_A1/well2166_day09_well.png,0,0,10,well_A1/well2166_day10_well.png,0,0,11,well_A1/well2166_day11_well.png,0,0,12,well_A1/well2166_day12_well.png,1,229,13,well_A1/well2166_day13_well.png,1,181
3193,A2,3472,0,3472,well_A2/well3472_day00_well.png,0,0,1,well_A2/well3472_day01_well.png,0,0,2,well_A2/well3472_day02_well.png,0,0,3,well_A2/well3472_day03_well.png,0,0,4,well_A2/well3472_day04_well.png,0,0,5,well_A2/well3472_day05_well.png,0,0,6,well_A2/well3472_day06_well.png,0,0,7,well_A2/well3472_day07_well.png,1,1008,8,well_A2/well3472_day08_well.png,0,0,9,well_A2/well3472_day09_well.png,0,0,10,well_A2/well3472_day10_well.png,0,0,11,well_A2/well3472_day11_well.png,0,0,12,well_A2/well3472_day12_well.png,0,0,13,well_A2/well3472_day13_well.png,1,257
3194,A2,1838,0,1838,well_A2/well1838_day00_well.png,1,1942,1,well_A2/well1838_day01_well.png,1,1981,2,well_A2/well1838_day02_well.png,1,2183,3,well_A2/well1838_day03_well.png,1,2036,4,well_A2/well1838_day04_well.png,1,2101,5,well_A2/well1838_day05_well.png,1,1979,6,well_A2/well1838_day06_well.png,1,1573,7,well_A2/well1838_day07_well.png,1,1441,8,well_A2/well1838_day08_well.png,1,1608,9,well_A2/well1838_day09_well.png,1,1523,10,well_A2/well1838_day10_well.png,1,1479,11,well_A2/well1838_day11_well.png,1,1638,12,well_A2/well1838_day12_well.png,1,1652,13,well_A2/well1838_day13_well.png,1,1678
3195,A1,1179,0,1179,well_A1/well1179_day00_well.png,0,0,1,well_A1/well1179_day01_well.png,1,211,2,well_A1/well1179_day02_well.png,1,89,3,well_A1/well1179_day03_well.png,1,124,4,well_A1/well1179_day04_well.png,1,124,5,well_A1/well1179_day05_well.png,0,0,6,well_A1/well1179_day06_well.png,1,76,7,well_A1/well1179_day07_well.png,1,144,8,well_A1/well1179_day08_well.png,1,176,9,well_A1/well1179_day09_well.png,1,74,10,well_A1/well1179_day10_well.png,0,0,11,well_A1/well1179_day11_well.png,0,0,12,well_A1/well1179_day12_well.png,1,83,13,well_A1/well1179_day13_well.png,1,62
3196,C1,1122,0,1122,well_C1/well1122_day00_well.png,0,0,1,well_C1/well1122_day01_well.png,0,0,2,well_C1/well1122_day02_well.png,0,0,3,well_C1/well1122_day03_well.png,0,0,4,well_C1/well1122_day04_well.png,0,0,5,well_C1/well1122_day05_well.png,0,0,6,well_C1/well1122_day06_well.png,0,0,7,well_C1/well1122_day07_well.png,0,0,8,well_C1/well1122_day08_well.png,0,0,9,well_C1/well1122_day09_well.png,0,0,10,well_C1/well1122_day10_well.png,0,0,11,well_C1/well1122_day11_well.png,0,0,12,well_C1/well1122_day12_well.png,1,411,13,well_C1/well1122_day13_well.png,1,213
3197,C1,410,0,0410,well_C1/well0410_day00_well.png,0,0,1,well_C1/well0410_day01_well.png,0,0,2,well_C1/well0410_day02_well.png,0,0,3,well_C1/well0410_day03_well.png,0,0,4,well_C1/well0410_day04_well.png,0,0,5,well_C1/well0410_day05_well.png,0,0,6,well_C1/well0410_day06_well.png,0,0,7,well_C1/well0410_day07_well.png,0,0,8,well_C1/well0410_day08_well.png,0,0,9,well_C1/well0410_day09_well.png,0,0,10,well_C1/well0410_day10_well.png,0,0,11,well_C1/well0410_day11_well.png,0,0,12,well_C1/well0410_day12_well.png,0,0,13,well_C1/well0410_day13_well.png,0,0
3198,C1,321,0,0321,well_C1/well0321_day00_well.png,1,469,1,well_C1/well0321_day01_well.png,1,458,2,well_C1/well0321_day02_well.png,1,629,3,well_C1/well0321_day03_well.png,1,359,4,well_C1/well0321_day04_well.png,1,218,5,well_C1/well0321_day05_well.png,1,102,6,well_C1/well0321_day06_well.png,1,166,7,well_C1/well0321_day07_well.png,1,197,8,well_C1/well0321_day08_well.png,1,165,9,well_C1/well0321_day09_well.png,1,192,10,well_C1/well0321_day10_well.png,1,117,11,well_C1/well0321_day11_well.png,1,87,12,well_C1/well0321_day12_well.png,1,152,13,well_C1/well0321_day13_well.png,1,111
3199,A1,4595,0,4595,well_A1/well4595_day00_well.png,0,0,1,well_A1/well4595_day01_well.png,1,878,2,well_A1/well4595_day02_well.png,1,1324,3,well_A1/well4595_day03_well.png,1,1011,4,well_A1/well4595_day04_well.png,1,1283,5,well_A1/well4595_day05_well.png,1,910,6,well_A1/well4595_day06_well.png,1,80,7,well_A1/well4595_day07_well.png,1,1415,8,well_A1/well4595_day08_well.png,1,386,9,well_A1/well4595_day09_well.png,1,825,10,well_A1/well4595_day10_well.png,1,1417,11,well_A1/well4595_day11_well.png,1,1739,12,well_A1/well4595_day12_well.png,1,1914,13,well_A1/well4595_day13_well.png,1,1493
3200,A2,724,0,0724,well_A2/well0724_day00_well.png,1,3467,1,well_A2/well0724_day01_well.png,1,2906,2,well_A2/well0724_day02_well.png,1,2960,3,well_A2/well0724_day03_well.png,1,3253,4,well_A2/well0724_day04_well.png,1,2665,5,well_A2/well0724_day05_well.png,1,3010,6,well_A2/well0724_day06_well.png,1,2869,7,well_A2/well0724_day07_well.png,1,2309,8,well_A2/well0724_day08_well.png,1,2850,9,well_A2/well0724_day09_well.png,1,2889,10,well_A2/well0724_day10_well.png,1,2991,11,well_A2/well0724_day11_well.png,1,3581,12,well_A2/well0724_day12_well.png,1,2862,13,well_A2/well0724_day13_well.png,1,2983
3201,A1,3724,0,3724,well_A1/well3724_day00_well.png,1,1241,1,well_A1/well3724_day01_well.png,0,0,2,well_A1/well3724_day02_well.png,0,0,3,well_A1/well3724_day03_well.png,0,0,4,well_A1/well3724_day04_well.png,0,0,5,well_A1/well3724_day05_well.png,0,0,6,well_A1/well3724_day06_well.png,0,0,7,well_A1/well3724_day07_well.png,0,0,8,well_A1/well3724_day08_well.png,0,0,9,well_A1/well3724_day09_well.png,0,0,10,well_A1/well3724_day10_well.png,0,0,11,well_A1/well3724_day11_well.png,0,0,12,well_A1/well3724_day12_well.png,0,0,13,well_A1/well3724_day13_well.png,0,0
3202,A1,843,0,0843,well_A1/well0843_day00_well.png,0,0,1,well_A1/well0843_day01_well.png,1,1061,2,well_A1/well0843_day02_well.png,1,141,3,well_A1/well0843_day03_well.png,1,376,4,well_A1/well0843_day04_well.png,1,648,5,well_A1/well0843_day05_well.png,1,1415,6,well_A1/well0843_day06_well.png,1,74,7,well_A1/well0843_day07_well.png,1,840,8,well_A1/well0843_day08_well.png,1,428,9,well_A1/well0843_day09_well.png,1,732,10,well_A1/well0843_day10_well.png,1,505,11,well_A1/well0843_day11_well.png,1,2136,12,well_A1/well0843_day12_well.png,1,1496,13,well_A1/well0843_day13_well.png,1,378
3203,C1,1150,0,1150,well_C1/well1150_day00_well.png,0,0,1,well_C1/well1150_day01_well.png,1,172,2,well_C1/well1150_day02_well.png,1,145,3,well_C1/well1150_day03_well.png,1,152,4,well_C1/well1150_day04_well.png,1,83,5,well_C1/well1150_day05_well.png,0,0,6,well_C1/well1150_day06_well.png,1,160,7,well_C1/well1150_day07_well.png,1,139,8,well_C1/well1150_day08_well.png,1,132,9,well_C1/well1150_day09_well.png,0,0,10,well_C1/well1150_day10_well.png,1,128,11,well_C1/well1150_day11_well.png,1,109,12,well_C1/well1150_day12_well.png,1,125,13,well_C1/well1150_day13_well.png,1,245
3204,A1,531,0,0531,well_A1/well0531_day00_well.png,1,3103,1,well_A1/well0531_day01_well.png,0,0,2,well_A1/well0531_day02_well.png,0,0,3,well_A1/well0531_day03_well.png,0,0,4,well_A1/well0531_day04_well.png,0,0,5,well_A1/well0531_day05_well.png,0,0,6,well_A1/well0531_day06_well.png,1,1916,7,well_A1/well0531_day07_well.png,0,0,8,well_A1/well0531_day08_well.png,1,1860,9,well_A1/well0531_day09_well.png,0,0,10,well_A1/well0531_day10_well.png,0,0,11,well_A1/well0531_day11_well.png,0,0,12,well_A1/well0531_day12_well.png,0,0,13,well_A1/well0531_day13_well.png,0,0
3205,A1,923,0,0923,well_A1/well0923_day00_well.png,0,0,1,well_A1/well0923_day01_well.png,0,0,2,well_A1/well0923_day02_well.png,0,0,3,well_A1/well0923_day03_well.png,0,0,4,well_A1/well0923_day04_well.png,0,0,5,well_A1/well0923_day05_well.png,0,0,6,well_A1/well0923_day06_well.png,0,0,7,well_A1/well0923_day07_well.png,0,0,8,well_A1/well0923_day08_well.png,0,0,9,well_A1/well0923_day09_well.png,1,551,10,well_A1/well0923_day10_well.png,0,0,11,well_A1/well0923_day11_well.png,0,0,12,well_A1/well0923_day12_well.png,1,339,13,well_A1/well0923_day13_well.png,0,0
3206,A1,660,0,0660,well_A1/well0660_day00_well.png,1,105,1,well_A1/well0660_day01_well.png,1,2478,2,well_A1/well0660_day02_well.png,1,2795,3,well_A1/well0660_day03_well.png,1,1338,4,well_A1/well0660_day04_well.png,1,1364,5,well_A1/well0660_day05_well.png,1,1664,6,well_A1/well0660_day06_well.png,1,198,7,well_A1/well0660_day07_well.png,1,3488,8,well_A1/well0660_day08_well.png,1,120,9,well_A1/well0660_day09_well.png,1,3456,10,well_A1/well0660_day10_well.png,1,3344,11,well_A1/well0660_day11_well.png,1,2342,12,well_A1/well0660_day12_well.png,1,3855,13,well_A1/well0660_day13_well.png,1,2156
3207,A1,144,0,0144,well_A1/well0144_day00_well.png,0,0,1,well_A1/well0144_day01_well.png,0,0,2,well_A1/well0144_day02_well.png,0,0,3,well_A1/well0144_day03_well.png,0,0,4,well_A1/well0144_day04_well.png,0,0,5,well_A1/well0144_day05_well.png,0,0,6,well_A1/well0144_day06_well.png,0,0,7,well_A1/well0144_day07_well.png,0,0,8,well_A1/well0144_day08_well.png,0,0,9,well_A1/well0144_day09_well.png,0,0,10,well_A1/well0144_day10_well.png,0,0,11,well_A1/well0144_day11_well.png,0,0,12,well_A1/well0144_day12_well.png,0,0,13,well_A1/well0144_day13_well.png,1,223
3208,A1,4645,0,4645,well_A1/well4645_day00_well.png,0,0,1,well_A1/well4645_day01_well.png,1,353,2,well_A1/well4645_day02_well.png,1,388,3,well_A1/well4645_day03_well.png,1,930,4,well_A1/well4645_day04_well.png,1,1226,5,well_A1/well4645_day05_well.png,1,254,6,well_A1/well4645_day06_well.png,0,0,7,well_A1/well4645_day07_well.png,1,801,8,well_A1/well4645_day08_well.png,0,0,9,well_A1/well4645_day09_well.png,1,308,10,well_A1/well4645_day10_well.png,1,904,11,well_A1/well4645_day11_well.png,1,858,12,well_A1/well4645_day12_well.png,1,1072,13,well_A1/well4645_day13_well.png,1,1197
3209,C1,1625,0,1625,well_C1/well1625_day00_well.png,0,0,1,well_C1/well1625_day01_well.png,1,25,2,well_C1/well1625_day02_well.png,1,25,3,well_C1/well1625_day03_well.png,0,0,4,well_C1/well1625_day04_well.png,0,0,5,well_C1/well1625_day05_well.png,1,567,6,well_C1/well1625_day06_well.png,1,373,7,well_C1/well1625_day07_well.png,0,0,8,well_C1/well1625_day08_well.png,0,0,9,well_C1/well1625_day09_well.png,1,25,10,well_C1/well1625_day10_well.png,0,0,11,well_C1/well1625_day11_well.png,0,0,12,well_C1/well1625_day12_well.png,0,0,13,well_C1/well1625_day13_well.png,0,0
3210,A1,2333,0,2333,well_A1/well2333_day00_well.png,0,0,1,well_A1/well2333_day01_well.png,0,0,2,well_A1/well2333_day02_well.png,0,0,3,well_A1/well2333_day03_well.png,0,0,4,well_A1/well2333_day04_well.png,0,0,5,well_A1/well2333_day05_well.png,1,83,6,well_A1/well2333_day06_well.png,0,0,7,well_A1/well2333_day07_well.png,0,0,8,well_A1/well2333_day08_well.png,1,156,9,well_A1/well2333_day09_well.png,0,0,10,well_A1/well2333_day10_well.png,0,0,11,well_A1/well2333_day11_well.png,0,0,12,well_A1/well2333_day12_well.png,1,167,13,well_A1/well2333_day13_well.png,1,510
3211,A1,3270,0,3270,well_A1/well3270_day00_well.png,0,0,1,well_A1/well3270_day01_well.png,1,391,2,well_A1/well3270_day02_well.png,0,0,3,well_A1/well3270_day03_well.png,0,0,4,well_A1/well3270_day04_well.png,0,0,5,well_A1/well3270_day05_well.png,0,0,6,well_A1/well3270_day06_well.png,0,0,7,well_A1/well3270_day07_well.png,1,62,8,well_A1/well3270_day08_well.png,1,34,9,well_A1/well3270_day09_well.png,1,24,10,well_A1/well3270_day10_well.png,0,0,11,well_A1/well3270_day11_well.png,0,0,12,well_A1/well3270_day12_well.png,0,0,13,well_A1/well3270_day13_well.png,0,0
3212,A2,52,0,0052,well_A2/well0052_day00_well.png,1,2861,1,well_A2/well0052_day01_well.png,1,2130,2,well_A2/well0052_day02_well.png,1,2331,3,well_A2/well0052_day03_well.png,1,2499,4,well_A2/well0052_day04_well.png,1,1563,5,well_A2/well0052_day05_well.png,1,3467,6,well_A2/well0052_day06_well.png,1,3886,7,well_A2/well0052_day07_well.png,1,3489,8,well_A2/well0052_day08_well.png,1,3430,9,well_A2/well0052_day09_well.png,1,3252,10,well_A2/well0052_day10_well.png,1,3565,11,well_A2/well0052_day11_well.png,1,3577,12,well_A2/well0052_day12_well.png,1,3274,13,well_A2/well0052_day13_well.png,1,3734
3213,C1,1339,0,1339,well_C1/well1339_day00_well.png,1,1779,1,well_C1/well1339_day01_well.png,0,0,2,well_C1/well1339_day02_well.png,0,0,3,well_C1/well1339_day03_well.png,1,185,4,well_C1/well1339_day04_well.png,0,0,5,well_C1/well1339_day05_well.png,1,25,6,well_C1/well1339_day06_well.png,0,0,7,well_C1/well1339_day07_well.png,0,0,8,well_C1/well1339_day08_well.png,0,0,9,well_C1/well1339_day09_well.png,0,0,10,well_C1/well1339_day10_well.png,0,0,11,well_C1/well1339_day11_well.png,0,0,12,well_C1/well1339_day12_well.png,0,0,13,well_C1/well1339_day13_well.png,0,0
3214,A2,3457,0,3457,well_A2/well3457_day00_well.png,0,0,1,well_A2/well3457_day01_well.png,0,0,2,well_A2/well3457_day02_well.png,0,0,3,well_A2/well3457_day03_well.png,0,0,4,well_A2/well3457_day04_well.png,0,0,5,well_A2/well3457_day05_well.png,0,0,6,well_A2/well3457_day06_well.png,0,0,7,well_A2/well3457_day07_well.png,0,0,8,well_A2/well3457_day08_well.png,0,0,9,well_A2/well3457_day09_well.png,0,0,10,well_A2/well3457_day10_well.png,0,0,11,well_A2/well3457_day11_well.png,0,0,12,well_A2/well3457_day12_well.png,0,0,13,well_A2/well3457_day13_well.png,1,509
3215,A1,2028,0,2028,well_A1/well2028_day00_well.png,1,2102,1,well_A1/well2028_day01_well.png,0,0,2,well_A1/well2028_day02_well.png,0,0,3,well_A1/well2028_day03_well.png,0,0,4,well_A1/well2028_day04_well.png,0,0,5,well_A1/well2028_day05_well.png,0,0,6,well_A1/well2028_day06_well.png,0,0,7,well_A1/well2028_day07_well.png,0,0,8,well_A1/well2028_day08_well.png,0,0,9,well_A1/well2028_day09_well.png,0,0,10,well_A1/well2028_day10_well.png,0,0,11,well_A1/well2028_day11_well.png,1,688,12,well_A1/well2028_day12_well.png,1,111,13,well_A1/well2028_day13_well.png,1,112
3216,A1,732,0,0732,well_A1/well0732_day00_well.png,0,0,1,well_A1/well0732_day01_well.png,0,0,2,well_A1/well0732_day02_well.png,0,0,3,well_A1/well0732_day03_well.png,1,25,4,well_A1/well0732_day04_well.png,0,0,5,well_A1/well0732_day05_well.png,0,0,6,well_A1/well0732_day06_well.png,0,0,7,well_A1/well0732_day07_well.png,0,0,8,well_A1/well0732_day08_well.png,0,0,9,well_A1/well0732_day09_well.png,0,0,10,well_A1/well0732_day10_well.png,0,0,11,well_A1/well0732_day11_well.png,0,0,12,well_A1/well0732_day12_well.png,0,0,13,well_A1/well0732_day13_well.png,0,0
3217,C1,538,0,0538,well_C1/well0538_day00_well.png,1,257,1,well_C1/well0538_day01_well.png,1,347,2,well_C1/well0538_day02_well.png,1,292,3,well_C1/well0538_day03_well.png,1,186,4,well_C1/well0538_day04_well.png,1,723,5,well_C1/well0538_day05_well.png,1,829,6,well_C1/well0538_day06_well.png,1,1540,7,well_C1/well0538_day07_well.png,1,1157,8,well_C1/well0538_day08_well.png,1,952,9,well_C1/well0538_day09_well.png,1,1113,10,well_C1/well0538_day10_well.png,1,1568,11,well_C1/well0538_day11_well.png,1,1466,12,well_C1/well0538_day12_well.png,1,2174,13,well_C1/well0538_day13_well.png,1,2689
3218,A1,2649,0,2649,well_A1/well2649_day00_well.png,0,0,1,well_A1/well2649_day01_well.png,0,0,2,well_A1/well2649_day02_well.png,0,0,3,well_A1/well2649_day03_well.png,0,0,4,well_A1/well2649_day04_well.png,0,0,5,well_A1/well2649_day05_well.png,0,0,6,well_A1/well2649_day06_well.png,0,0,7,well_A1/well2649_day07_well.png,0,0,8,well_A1/well2649_day08_well.png,0,0,9,well_A1/well2649_day09_well.png,0,0,10,well_A1/well2649_day10_well.png,0,0,11,well_A1/well2649_day11_well.png,0,0,12,well_A1/well2649_day12_well.png,0,0,13,well_A1/well2649_day13_well.png,0,0
3219,A1,4213,0,4213,well_A1/well4213_day00_well.png,0,0,1,well_A1/well4213_day01_well.png,0,0,2,well_A1/well4213_day02_well.png,1,380,3,well_A1/well4213_day03_well.png,1,446,4,well_A1/well4213_day04_well.png,1,678,5,well_A1/well4213_day05_well.png,0,0,6,well_A1/well4213_day06_well.png,1,581,7,well_A1/well4213_day07_well.png,1,565,8,well_A1/well4213_day08_well.png,0,0,9,well_A1/well4213_day09_well.png,1,664,10,well_A1/well4213_day10_well.png,1,802,11,well_A1/well4213_day11_well.png,1,1350,12,well_A1/well4213_day12_well.png,1,1412,13,well_A1/well4213_day13_well.png,1,1169
3220,A1,4573,0,4573,well_A1/well4573_day00_well.png,1,2099,1,well_A1/well4573_day01_well.png,0,0,2,well_A1/well4573_day02_well.png,1,27,3,well_A1/well4573_day03_well.png,0,0,4,well_A1/well4573_day04_well.png,1,37,5,well_A1/well4573_day05_well.png,0,0,6,well_A1/well4573_day06_well.png,0,0,7,well_A1/well4573_day07_well.png,0,0,8,well_A1/well4573_day08_well.png,0,0,9,well_A1/well4573_day09_well.png,1,46,10,well_A1/well4573_day10_well.png,0,0,11,well_A1/well4573_day11_well.png,1,35,12,well_A1/well4573_day12_well.png,1,87,13,well_A1/well4573_day13_well.png,1,116
