,well_id_1,day_1,median_pixel_intensity_1,mw_area_shape_1,original_hyst1_area_1,original_hyst2_area_1,image_name_1,well_label,well_id_13,day_13,median_pixel_intensity_13,mw_area_shape_13,original_hyst1_area_13,original_hyst2_area_13,image_name_13,hyst2_area_13
2987,1318,1,117.0,7832,78,0,well1318_day01_well.png,1318,1318,13,131.0,8835,141,0,well1318_day13_well.png,0.0
2988,4549,1,115.0,13572,3862,3259,well4549_day01_well.png,4549,4549,13,126.0,8648,941,645,well4549_day13_well.png,0.5071950094701104
2989,1373,1,124.0,8460,825,829,well1373_day01_well.png,1373,1373,13,131.0,9024,30,0,well1373_day13_well.png,0.0
2990,3703,1,123.0,8188,13,0,well3703_day01_well.png,3703,3703,13,134.0,6640,17,0,well3703_day13_well.png,0.0
2991,2129,1,125.0,8645,27,0,well2129_day01_well.png,2129,2129,13,129.0,10137,611,128,well2129_day13_well.png,0.10065265304213043
2992,3124,1,118.0,7743,174,143,well3124_day01_well.png,3124,3124,13,128.0,8184,192,115,well3124_day13_well.png,0.09043011796753907
2993,1681,1,138.0,7392,109,0,well1681_day01_well.png,1681,1681,13,134.0,7310,51,0,well1681_day13_well.png,0.0
2994,781,1,138.0,7052,70,0,well0781_day01_well.png,0781,781,13,144.0,8900,935,841,well0781_day13_well.png,0.6613193844408726
2995,4556,1,117.0,8188,96,0,well4556_day01_well.png,4556,4556,13,125.0,8370,691,110,well4556_day13_well.png,0.08649837370808085
2996,3998,1,122.0,7650,21,0,well3998_day01_well.png,3998,3998,13,130.0,8188,1115,848,well3998_day13_well.png,0.6668238264041141
2997,2819,1,118.0,8096,15,0,well2819_day01_well.png,2819,2819,13,126.0,8370,820,673,well2819_day13_well.png,0.5292127773230764
2998,4754,1,117.0,8370,230,0,well4754_day01_well.png,4754,4754,13,126.0,8648,505,34,well4754_day13_well.png,0.026735860964315895
2999,2987,1,117.0,8280,578,436,well2987_day01_well.png,2987,2987,13,127.0,9900,558,104,well2987_day13_well.png,0.08178028059673098
3000,1660,1,137.0,14490,2983,2209,well1660_day01_well.png,1660,1660,13,135.0,7480,165,0,well1660_day13_well.png,0.0
3001,4363,1,116.0,8455,70,0,well4363_day01_well.png,4363,4363,13,126.0,8645,837,186,well4363_day13_well.png,0.1462608864518458
3002,812,1,139.0,7392,83,0,well0812_day01_well.png,0812,812,13,139.0,7480,166,0,well0812_day13_well.png,0.0
3003,4357,1,118.0,8277,231,83,well4357_day01_well.png,4357,4357,13,129.0,8352,170,0,well4357_day13_well.png,0.0
3004,1984,1,133.0,6723,16,0,well1984_day01_well.png,1984,1984,13,130.0,8740,264,0,well1984_day13_well.png,0.0
3005,1477,1,120.0,8100,34,0,well1477_day01_well.png,1477,1477,13,129.0,8280,229,0,well1477_day13_well.png,0.0
3006,1616,1,123.0,8188,19,0,well1616_day01_well.png,1616,1616,13,134.0,6804,56,0,well1616_day13_well.png,0.0
3007,1521,1,140.0,7832,29,0,well1521_day01_well.png,1521,1521,13,138.0,7308,115,70,well1521_day13_well.png,0.05504441963241508
3008,4447,1,117.0,8008,23,0,well4447_day01_well.png,4447,4447,13,126.0,8096,178,0,well4447_day13_well.png,0.0
3009,4651,1,116.0,8188,239,0,well4651_day01_well.png,4651,4651,13,125.0,9936,2087,2020,well4651_day13_well.png,1.5884246808211209
3010,4336,1,118.0,7920,43,0,well4336_day01_well.png,4336,4336,13,129.0,7980,227,54,well4336_day13_well.png,0.04246283800214878
3011,3443,1,118.0,8091,605,568,well3443_day01_well.png,3443,3443,13,128.0,8832,62,0,well3443_day13_well.png,0.0
3012,1829,1,128.0,8645,2135,2064,well1829_day01_well.png,1829,1829,13,136.0,8648,3590,3250,well1829_day13_well.png,2.555633768647843
3013,21,1,142.0,7480,678,640,well0021_day01_well.png,0021,21,13,144.0,7565,359,316,well0021_day13_well.png,0.2484862371977595
3014,1265,1,132.0,9870,356,229,well1265_day01_well.png,1265,1265,13,134.0,11021,5110,4120,well1265_day13_well.png,3.2397572697935733
3015,14,1,145.0,7392,49,0,well0014_day01_well.png,0014,14,13,133.0,8360,31,0,well0014_day13_well.png,0.0
3016,3674,1,117.0,7920,795,557,well3674_day01_well.png,3674,3674,13,128.0,8370,1003,932,well3674_day13_well.png,0.7328771299630122
3017,1374,1,123.0,8190,600,521,well1374_day01_well.png,1374,1374,13,130.0,8649,1012,740,well1374_day13_well.png,0.5818981503998165
3018,3247,1,118.0,8010,22,0,well3247_day01_well.png,3247,3247,13,128.0,8648,55,0,well3247_day13_well.png,0.0
3019,2878,1,118.0,8188,10,0,well2878_day01_well.png,2878,2878,13,128.0,8188,353,25,well2878_day13_well.png,0.0196587212972911
3020,2909,1,119.0,8372,23,0,well2909_day01_well.png,2909,2909,13,128.0,8550,443,25,well2909_day13_well.png,0.0196587212972911
3021,1501,1,139.0,8342,875,759,well1501_day01_well.png,1501,1501,13,137.0,7134,27,0,well1501_day13_well.png,0.0
3022,1754,1,124.0,8010,343,236,well1754_day01_well.png,1754,1754,13,130.0,8366,385,193,well1754_day13_well.png,0.1517653284150873
3023,1590,1,129.0,8342,173,93,well1590_day01_well.png,1590,1590,13,131.0,8277,2295,2010,well1590_day13_well.png,1.5805611923022045
3024,159,1,142.0,7392,63,0,well0159_day01_well.png,0159,159,13,136.0,7134,984,864,well0159_day13_well.png,0.6794054080343804
3025,188,1,151.0,7917,46,0,well0188_day01_well.png,0188,188,13,147.0,8008,88,0,well0188_day13_well.png,0.0
3026,3427,1,119.0,8190,465,379,well3427_day01_well.png,3427,3427,13,128.0,8550,331,141,well3427_day13_well.png,0.1108751881167218
3027,3177,1,118.0,8099,16,0,well3177_day01_well.png,3177,3177,13,128.0,8742,41,0,well3177_day13_well.png,0.0
3028,989,1,136.0,7308,59,0,well0989_day01_well.png,0989,989,13,134.0,8091,382,234,well0989_day13_well.png,0.1840056313426447
3029,2037,1,119.0,9405,431,222,well2037_day01_well.png,2037,2037,13,131.0,8190,140,0,well2037_day13_well.png,0.0
3030,3286,1,119.0,7830,54,0,well3286_day01_well.png,3286,3286,13,129.0,8370,76,0,well3286_day13_well.png,0.0
3031,513,1,143.0,7826,55,0,well0513_day01_well.png,0513,513,13,141.0,7740,204,0,well0513_day13_well.png,0.0
3032,4473,1,116.0,8188,77,0,well4473_day01_well.png,4473,4473,13,126.0,8463,230,0,well4473_day13_well.png,0.0
3033,1875,1,123.0,8096,82,0,well1875_day01_well.png,1875,1875,13,133.0,6720,128,0,well1875_day13_well.png,0.0
3034,3600,1,121.0,8008,863,793,well3600_day01_well.png,3600,3600,13,131.0,8736,1322,980,well3600_day13_well.png,0.7706218748538112
3035,4260,1,115.0,7830,49,0,well4260_day01_well.png,4260,4260,13,127.0,12992,3003,2545,well4260_day13_well.png,2.001257828064234
3036,3949,1,119.0,7392,9,0,well3949_day01_well.png,3949,3949,13,125.0,8463,227,0,well3949_day13_well.png,0.0
3037,3340,1,117.0,7917,57,0,well3340_day01_well.png,3340,3340,13,128.0,8184,50,0,well3340_day13_well.png,0.0
3038,643,1,139.0,7480,75,0,well0643_day01_well.png,0643,643,13,151.0,9270,1214,1167,well0643_day13_well.png,0.9176691101575486
3039,1958,1,119.0,8099,556,426,well1958_day01_well.png,1958,1958,13,132.0,9450,2586,2097,well1958_day13_well.png,1.6489735424167775
3040,2733,1,119.0,7998,246,220,well2733_day01_well.png,2733,2733,13,129.0,8460,386,285,well2733_day13_well.png,0.22410942278911855
3041,1724,1,137.0,7140,41,0,well1724_day01_well.png,1724,1724,13,136.0,7055,36,0,well1724_day13_well.png,0.0
3042,3835,1,106.0,8190,65,0,well3835_day01_well.png,3835,3835,13,129.0,8190,53,0,well3835_day13_well.png,0.0
3043,4061,1,118.0,7917,211,182,well4061_day01_well.png,4061,4061,13,127.0,9504,266,0,well4061_day13_well.png,0.0
3044,83,1,146.0,7387,24,0,well0083_day01_well.png,0083,83,13,144.0,7743,370,100,well0083_day13_well.png,0.0786348851891644
3045,666,1,141.0,7221,43,0,well0666_day01_well.png,0666,666,13,145.0,7656,4941,4655,well0666_day13_well.png,3.660453905555603
3046,2557,1,120.0,7912,25,0,well2557_day01_well.png,2557,2557,13,130.0,8366,5,0,well2557_day13_well.png,0.0
3047,1623,1,138.0,7224,43,0,well1623_day01_well.png,1623,1623,13,134.0,7055,244,0,well1623_day13_well.png,0.0
3048,2460,1,118.0,8888,29,0,well2460_day01_well.png,2460,2460,13,131.0,8740,179,0,well2460_day13_well.png,0.0
3049,2767,1,119.0,8010,17,0,well2767_day01_well.png,2767,2767,13,129.0,8366,96,0,well2767_day13_well.png,0.0
3050,333,1,146.0,7650,36,0,well0333_day01_well.png,0333,333,13,140.0,7392,269,145,well0333_day13_well.png,0.11402058352428839
3051,686,1,142.0,7216,48,0,well0686_day01_well.png,0686,686,13,151.0,7832,31,0,well0686_day13_well.png,0.0
3052,2633,1,121.0,8096,48,0,well2633_day01_well.png,2633,2633,13,131.0,8550,102,0,well2633_day13_well.png,0.0
3053,528,1,142.0,7225,49,0,well0528_day01_well.png,0528,528,13,147.0,7654,46,0,well0528_day13_well.png,0.0
3054,4350,1,116.0,7920,561,55,well4350_day01_well.png,4350,4350,13,126.0,8556,1180,993,well4350_day13_well.png,0.7808444099284025
3055,1619,1,118.0,8277,153,0,well1619_day01_well.png,1619,1619,13,131.0,8556,630,279,well1619_day13_well.png,0.21939132967776867
3056,2259,1,119.0,8277,9,0,well2259_day01_well.png,2259,2259,13,130.0,8736,332,0,well2259_day13_well.png,0.0
3057,4154,1,117.0,7917,515,481,well4154_day01_well.png,4154,4154,13,96.0,12543,11598,11466,well4154_day13_well.png,9.01627593578959
3058,45,1,149.0,9135,1114,1089,well0045_day01_well.png,0045,45,13,144.0,7654,1295,977,well0045_day13_well.png,0.7682628282981362
3059,3431,1,118.0,8010,107,0,well3431_day01_well.png,3431,3431,13,128.0,8277,153,0,well3431_day13_well.png,0.0
3060,2333,1,116.0,8190,113,0,well2333_day01_well.png,2333,2333,13,127.0,9879,716,510,well2333_day13_well.png,0.40103791446473847
3061,2265,1,123.0,9021,272,152,well2265_day01_well.png,2265,2265,13,127.0,8360,1400,1139,well2265_day13_well.png,0.8956513423045825
3062,3446,1,119.0,8190,20,0,well3446_day01_well.png,3446,3446,13,128.0,8460,38,0,well3446_day13_well.png,0.0
3063,3699,1,114.0,8740,236,0,well3699_day01_well.png,3699,3699,13,84.0,13110,11205,10904,well3699_day13_well.png,8.574347881026487
3064,3621,1,121.0,7735,47,0,well3621_day01_well.png,3621,3621,13,132.0,6084,84,0,well3621_day13_well.png,0.0
3065,873,1,136.0,7308,86,0,well0873_day01_well.png,0873,873,13,138.0,7568,7,0,well0873_day13_well.png,0.0
3066,1569,1,129.0,8742,1109,1103,well1569_day01_well.png,1569,1569,13,87.0,13452,10497,9783,well1569_day13_well.png,7.692850818055954
3067,608,1,141.0,8633,427,0,well0608_day01_well.png,0608,608,13,148.0,7912,1369,1243,well0608_day13_well.png,0.9774316229013135
3068,656,1,141.0,7565,485,424,well0656_day01_well.png,0656,656,13,137.0,7476,1503,1021,well0656_day13_well.png,0.8028621777813685
3069,4228,1,116.0,10494,1316,672,well4228_day01_well.png,4228,4228,13,127.0,8924,2610,2602,well4228_day13_well.png,2.0460797126220576
3070,924,1,138.0,7820,170,0,well0924_day01_well.png,0924,924,13,136.0,7225,367,148,well0924_day13_well.png,0.11637963007996331
3071,1889,1,129.0,8096,135,0,well1889_day01_well.png,1889,1889,13,132.0,8188,209,0,well1889_day13_well.png,0.0
3072,1431,1,125.0,9270,98,0,well1431_day01_well.png,1431,1431,13,130.0,8645,474,191,well1431_day13_well.png,0.150192630711304
3073,1546,1,133.0,6806,16,0,well1546_day01_well.png,1546,1546,13,135.0,8316,111,0,well1546_day13_well.png,0.0
3074,4304,1,116.0,7826,11,0,well4304_day01_well.png,4304,4304,13,127.0,8360,71,0,well4304_day13_well.png,0.0
3075,596,1,142.0,7743,75,0,well0596_day01_well.png,0596,596,13,140.0,7650,165,0,well0596_day13_well.png,0.0
3076,1063,1,136.0,3422,1623,1535,well1063_day01_well.png,1063,1063,13,136.0,4554,1391,1377,well1063_day13_well.png,1.0828023690547939
3077,3729,1,121.0,8008,23,0,well3729_day01_well.png,3729,3729,13,130.0,8633,305,93,well3729_day13_well.png,0.0731304432259229
3078,3288,1,119.0,8008,330,287,well3288_day01_well.png,3288,3288,13,128.0,8455,290,204,well3288_day13_well.png,0.16041516578589538
3079,1478,1,119.0,7832,59,0,well1478_day01_well.png,1478,1478,13,129.0,8280,688,514,well1478_day13_well.png,0.404183309872305
3080,911,1,135.0,7056,47,0,well0911_day01_well.png,0911,911,13,137.0,7225,143,0,well0911_day13_well.png,0.0
3081,3638,1,112.0,7568,6,0,well3638_day01_well.png,3638,3638,13,124.0,8272,603,34,well3638_day13_well.png,0.026735860964315895
3082,723,1,138.0,7905,695,190,well0723_day01_well.png,0723,723,13,145.0,7826,1281,1075,well0723_day13_well.png,0.8453250157835173
3083,3578,1,118.0,8188,376,337,well3578_day01_well.png,3578,3578,13,127.0,8280,51,0,well3578_day13_well.png,0.0
3084,2921,1,118.0,8190,34,0,well2921_day01_well.png,2921,2921,13,131.0,8460,54,0,well2921_day13_well.png,0.0
3085,1129,1,132.0,8742,30,0,well1129_day01_well.png,1129,1129,13,131.0,9207,66,0,well1129_day13_well.png,0.0
3086,1093,1,130.0,8366,202,0,well1093_day01_well.png,1093,1093,13,131.0,8550,168,0,well1093_day13_well.png,0.0
3087,4217,1,117.0,8008,252,144,well4217_day01_well.png,4217,4217,13,129.0,8366,215,0,well4217_day13_well.png,0.0
3088,2630,1,120.0,8096,3,0,well2630_day01_well.png,2630,2630,13,129.0,8256,11,0,well2630_day13_well.png,0.0
3089,115,1,145.0,7743,17,0,well0115_day01_well.png,0115,115,13,136.0,8051,278,0,well0115_day13_well.png,0.0
3090,260,1,145.0,7560,85,0,well0260_day01_well.png,0260,260,13,153.0,8352,102,0,well0260_day13_well.png,0.0
3091,1393,1,122.0,8190,163,92,well1393_day01_well.png,1393,1393,13,129.0,9680,714,148,well1393_day13_well.png,0.11637963007996331
3092,675,1,142.0,7482,21,0,well0675_day01_well.png,0675,675,13,141.0,7740,155,0,well0675_day13_well.png,0.0
3093,1238,1,118.0,9345,27,0,well1238_day01_well.png,1238,1238,13,132.0,6560,73,0,well1238_day13_well.png,0.0
3094,3239,1,117.0,9207,603,578,well3239_day01_well.png,3239,3239,13,126.0,8624,588,75,well3239_day13_well.png,0.0589761638918733
3095,2101,1,131.0,8464,655,570,well2101_day01_well.png,2101,2101,13,129.0,8091,845,642,well2101_day13_well.png,0.5048359629144354
3096,3815,1,122.0,8280,13,0,well3815_day01_well.png,3815,3815,13,130.0,8554,225,124,well3815_day13_well.png,0.09750725763456386
3097,366,1,146.0,8874,321,0,well0366_day01_well.png,0366,366,13,151.0,8989,207,0,well0366_day13_well.png,0.0
3098,2027,1,129.0,8370,162,98,well2027_day01_well.png,2027,2027,13,135.0,7221,203,83,well2027_day13_well.png,0.06526695470700646
3099,170,1,149.0,7830,42,0,well0170_day01_well.png,0170,170,13,141.0,7654,37,0,well0170_day13_well.png,0.0
3100,864,1,139.0,7719,1485,1321,well0864_day01_well.png,0864,864,13,140.0,7392,1565,1389,well0864_day13_well.png,1.0922385552774936
3101,3840,1,121.0,8256,3,0,well3840_day01_well.png,3840,3840,13,130.0,8832,62,0,well3840_day13_well.png,0.0
3102,4543,1,116.0,8277,10,0,well4543_day01_well.png,4543,4543,13,124.0,8648,25,0,well4543_day13_well.png,0.0
3103,2125,1,128.0,8170,127,0,well2125_day01_well.png,2125,2125,13,131.0,6318,143,0,well2125_day13_well.png,0.0
3104,1145,1,134.0,8900,526,151,well1145_day01_well.png,1145,1145,13,131.0,8091,81,0,well1145_day13_well.png,0.0
3105,2,1,143.0,7395,26,0,well0002_day01_well.png,0002,2,13,140.0,7568,849,667,well0002_day13_well.png,0.5244946842117265
3106,976,1,133.0,6972,62,0,well0976_day01_well.png,0976,976,13,133.0,6806,1386,973,well0976_day13_well.png,0.7651174328905697
3107,4555,1,116.0,8084,172,0,well4555_day01_well.png,4555,4555,13,127.0,8550,1117,706,well4555_day13_well.png,0.5551622894355007
3108,4678,1,119.0,8463,29,0,well4678_day01_well.png,4678,4678,13,125.0,8463,3782,3323,well4678_day13_well.png,2.613037234835933
3109,3150,1,118.0,7744,210,177,well3150_day01_well.png,3150,3150,13,128.0,8280,537,439,well3150_day13_well.png,0.34520714598043173
3110,1705,1,135.0,6804,40,0,well1705_day01_well.png,1705,1705,13,136.0,7221,1089,875,well1705_day13_well.png,0.6880552454051885
3111,1056,1,128.0,8366,189,0,well1056_day01_well.png,1056,1056,13,128.0,8645,206,0,well1056_day13_well.png,0.0
3112,1164,1,133.0,7920,21,0,well1164_day01_well.png,1164,1164,13,131.0,8648,214,178,well1164_day13_well.png,0.13997009563671264
3113,3254,1,115.0,8256,28,0,well3254_day01_well.png,3254,3254,13,127.0,8366,30,0,well3254_day13_well.png,0.0
3114,3521,1,117.0,8184,9,0,well3521_day01_well.png,3521,3521,13,127.0,8835,47,0,well3521_day13_well.png,0.0
3115,1614,1,125.0,8099,817,732,well1614_day01_well.png,1614,1614,13,133.0,6640,258,146,well1614_day13_well.png,0.11480693237618002
3116,2475,1,120.0,7654,100,0,well2475_day01_well.png,2475,2475,13,131.0,9476,1091,788,well2475_day13_well.png,0.6196428952906154
3117,959,1,132.0,8550,1013,736,well0959_day01_well.png,0959,959,13,134.0,10302,1677,1107,well0959_day13_well.png,0.87048817904405
3118,2955,1,117.0,8372,21,0,well2955_day01_well.png,2955,2955,13,126.0,9888,4346,3655,well2955_day13_well.png,2.8741050536639587
3119,1985,1,132.0,8554,308,147,well1985_day01_well.png,1985,1985,13,131.0,8554,1186,865,well1985_day13_well.png,0.6801917568862721
3120,2626,1,120.0,9078,132,0,well2626_day01_well.png,2626,2626,13,130.0,8099,198,0,well2626_day13_well.png,0.0
3121,2074,1,120.0,8722,26,0,well2074_day01_well.png,2074,2074,13,130.0,8455,44,0,well2074_day13_well.png,0.0
3122,3368,1,118.0,8099,23,0,well3368_day01_well.png,3368,3368,13,127.0,8455,56,0,well3368_day13_well.png,0.0
3123,1474,1,123.0,8277,51,0,well1474_day01_well.png,1474,1474,13,133.0,6636,77,0,well1474_day13_well.png,0.0
3124,2166,1,126.0,8366,161,0,well2166_day01_well.png,2166,2166,13,131.0,8556,238,181,well2166_day13_well.png,0.14232914219238757
3125,483,1,143.0,7480,138,0,well0483_day01_well.png,0483,483,13,151.0,8008,866,383,well0483_day13_well.png,0.3011716102744997
3126,636,1,140.0,7480,101,0,well0636_day01_well.png,0636,636,13,138.0,8600,2002,1451,well0636_day13_well.png,1.1409921840947754
3127,4453,1,116.0,8008,516,395,well4453_day01_well.png,4453,4453,13,127.0,8360,222,0,well4453_day13_well.png,0.0
3128,3667,1,121.0,7832,729,632,well3667_day01_well.png,3667,3667,13,132.0,6241,0,0,well3667_day13_well.png,0.0
3129,66,1,150.0,7644,150,0,well0066_day01_well.png,0066,66,13,143.0,7482,2096,1449,well0066_day13_well.png,1.139419486390992
3130,2085,1,129.0,7990,67,0,well2085_day01_well.png,2085,2085,13,131.0,8342,406,259,well2085_day13_well.png,0.2036643526399358
3131,1406,1,130.0,9975,75,0,well1406_day01_well.png,1406,1406,13,132.0,6966,27,0,well1406_day13_well.png,0.0
3132,954,1,134.0,7396,60,0,well0954_day01_well.png,0954,954,13,134.0,7128,93,0,well0954_day13_well.png,0.0
3133,1113,1,129.0,8455,10,0,well1113_day01_well.png,1113,1113,13,130.0,8190,17,0,well1113_day13_well.png,0.0
3134,1057,1,128.0,8190,120,0,well1057_day01_well.png,1057,1057,13,129.0,8550,106,0,well1057_day13_well.png,0.0
3135,816,1,137.0,7308,393,158,well0816_day01_well.png,0816,816,13,137.0,7140,640,119,well0816_day13_well.png,0.09357551337510564
3136,3440,1,118.0,8010,8,0,well3440_day01_well.png,3440,3440,13,129.0,8640,45,0,well3440_day13_well.png,0.0
3137,4377,1,117.0,9215,110,0,well4377_day01_well.png,4377,4377,13,128.0,8648,361,50,well4377_day13_well.png,0.0393174425945822
3138,1287,1,128.0,8370,668,570,well1287_day01_well.png,1287,1287,13,136.0,6972,421,337,well1287_day13_well.png,0.264999563087484
3139,286,1,148.0,8008,39,0,well0286_day01_well.png,0286,286,13,150.0,7998,451,221,well0286_day13_well.png,0.17378309626805333
3140,3353,1,116.0,8084,71,0,well3353_day01_well.png,3353,3353,13,127.0,9880,71,0,well3353_day13_well.png,0.0
3141,1656,1,121.0,7826,76,0,well1656_day01_well.png,1656,1656,13,132.0,9765,149,0,well1656_day13_well.png,0.0
3142,328,1,147.0,8004,138,95,well0328_day01_well.png,0328,328,13,146.0,7830,51,0,well0328_day13_well.png,0.0
3143,1233,1,122.0,8372,175,104,well1233_day01_well.png,1233,1233,13,133.0,6723,590,410,well1233_day13_well.png,0.322403029275574
3144,3723,1,122.0,8342,7,0,well3723_day01_well.png,3723,3723,13,133.0,9737,1506,1279,well3723_day13_well.png,1.0057401815694127
3145,3079,1,116.0,9009,528,447,well3079_day01_well.png,3079,3079,13,126.0,8736,1439,1380,well3079_day13_well.png,1.0851614156104687
3146,3309,1,119.0,9409,205,0,well3309_day01_well.png,3309,3309,13,127.0,8648,270,0,well3309_day13_well.png,0.0
3147,1570,1,128.0,8439,218,59,well1570_day01_well.png,1570,1570,13,130.0,8918,796,441,well1570_day13_well.png,0.346779843684215
3148,4697,1,118.0,8277,18,0,well4697_day01_well.png,4697,4697,13,127.0,8556,443,0,well4697_day13_well.png,0.0
3149,517,1,141.0,7650,21,0,well0517_day01_well.png,0517,517,13,137.0,8484,54,0,well0517_day13_well.png,0.0
3150,4009,1,117.0,7743,558,444,well4009_day01_well.png,4009,4009,13,123.0,8836,2036,1685,well4009_day13_well.png,1.3249978154374202
3151,717,1,140.0,7743,200,161,well0717_day01_well.png,0717,717,13,140.0,7565,216,0,well0717_day13_well.png,0.0
3152,2679,1,119.0,9292,13,0,well2679_day01_well.png,2679,2679,13,130.0,8448,176,0,well2679_day13_well.png,0.0
3153,4399,1,117.0,9009,1,0,well4399_day01_well.png,4399,4399,13,127.0,8550,872,67,well4399_day13_well.png,0.05268537307674015
3154,3396,1,118.0,8100,214,183,well3396_day01_well.png,3396,3396,13,128.0,8742,18,0,well3396_day13_well.png,0.0
3155,2617,1,121.0,8010,22,0,well2617_day01_well.png,2617,2617,13,130.0,8370,429,298,well2617_day13_well.png,0.23433195786370992
